TICKER,Sector,Industry
INTC,Information Technology,Semiconductors
OBLR,Communication Services,Wireless Telecommunication Services
INRD,Information Technology,Computers Electronics
SMAA,Communication Services,Media
EFC,Financials,Diversified Financials
ITDN,Information Technology,Computers Electronics
TILE,Industrials,Commercial & Professional Services
INTG,Real Estate,Real Estate
ENB,Energy,Coal & Consumable Fuels 
EGFHF,Financials,Insurance Brokers & Reinsurance
IBM,Information Technology,Internet Software & IT Services
RYKKF,Consumer Discretionary,Distributors Multiline Retail
IFF,Materials,Specialty Chemicals 
CPPXF,Energy,Coal & Consumable Fuels 
VPG,Information Technology,Computers Electronics
MDRM,Consumer Discretionary,Distributors Multiline Retail
IGT,Consumer Discretionary,Hotels Leisure & Consumer Services
SHMUF,Industrials,Construction & Engineering
IDCC,Information Technology,Software
IP,Materials,Containers & Packaging
CUBV,Consumer Staples,Food Products
INT,Energy,Coal & Consumable Fuels 
FENG,Information Technology,Internet Software & IT Services
ADZZF,Real Estate,Real Estate
IITSF,Financials,Banks
IPG,Communication Services,Media
UNF,Industrials,Commercial & Professional Services
ISOL,Information Technology,Software
ACEHF,Consumer Discretionary,Specialty Retail
IVC,Health Care,Health Crare Equipment & Technology
AONNF,Consumer Staples,Food & Stapes Retailing
FBIO,Health Care,Biotechnology Life Sciences
PAEKY,Materials,Precious Metals Gold Mining 
CELH,Consumer Staples,Beverages Tobacco
ITIC,Financials,Insurance Brokers & Reinsurance
SUNS,Financials,Diversified Financials
WRTBY,Industrials,Industrial Machinery
MLKNA,Health Care,Health Crare Equipment & Technology
DPNEY,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
SAPX,Communication Services,Media
IFCI,Communication Services,Media
JREIF,Real Estate,Real Estate
IONS,Health Care,Biotechnology Life Sciences
IOMT,Information Technology,Computers Electronics
HINOF,Industrials,Construction & Farm Machinery
PTJSF,Industrials,Transportation Air Freight & Marine
WPPGF,Communication Services,Media
XSPA,Consumer Discretionary,Hotels Leisure & Consumer Services
PTFRY,Communication Services,Diversified Telecommunication Services
RICOF,Information Technology,Computers Electronics
KOZAY,Materials,Precious Metals Gold Mining 
ASOMY,Consumer Discretionary,Internet & Catalog Retail
JJSF,Consumer Staples,Food Products
NLMP,Communication Services,Media
KMAAF,Industrials,Industrial Machinery
NSAV,Information Technology,Software
JACO,Information Technology,Computers Electronics
J,Industrials,Commercial & Professional Services
TCLHF,Consumer Discretionary,Household Durables (non-Homebuilding)
NCDP,Consumer Staples,Household & Personal Products
MITI,Health Care,Health Care Providers (non-HMO)
RCON,Energy,Oil & Gas Equipment & Services 
ENRFF,Energy,Oil & Gas Equipment & Services 
ECOX,Consumer Discretionary,Hotels Leisure & Consumer Services
QHYG,Industrials,Commercial & Professional Services
IPAR,Consumer Staples,Household & Personal Products
PLPL,Health Care,Biotechnology Life Sciences
HMST,Financials,Banks
JLMC,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
JNJ,Health Care,Pharmaceuticals
JMPLY,Materials,Specialty Chemicals 
JOUT,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
MDIBY,Financials,Banks
TCI,Real Estate,Real Estate
PGENY,Consumer Staples,Household & Personal Products
TTEXF,Materials,Precious Metals Gold Mining 
HNRC,Industrials,Commercial & Professional Services
CNBW,Financials,Banks
TRITF,Utilities,Multi-Utilities Water Utilities Power
KLAC,Information Technology,Semiconductor Equipment
INOQ,Energy,Coal & Consumable Fuels 
PNRG,Energy,Oil & Gas Exploration & Production 
KALU,Materials,Aluminum Steel
GPKE,Financials,Diversified Financials
NWAU,Consumer Discretionary,Specialty Retail
KAMN,Industrials,Aerospace & Defense 
EUIVF,Real Estate,Real Estate
ERIXF,Information Technology,Communications Equipment
KCLI,Financials,Life Health & Multi-line Insurance
KSU,Industrials,Road & Rail
WOLTF,Industrials,Commercial & Professional Services
SHNUF,Communication Services,Wireless Telecommunication Services
EVRG,Utilities,Electric Utilities
WHKA,Communication Services,Media
KBH,Consumer Discretionary,Homebuilding
K,Consumer Staples,Food Products
KELYA,Industrials,Commercial & Professional Services
KELYB,Industrials,Commercial & Professional Services
CBNT,Materials,Specialty Chemicals 
IBWC,Financials,Banks
NVGNF,Health Care,Biotechnology Life Sciences
KGAUF,Consumer Discretionary,Auotomobiles & Components
VRA,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
ISRJF,Energy,Coal & Consumable Fuels 
MDVT,Financials,Banks
AZIL,Financials,Diversified Financials
FMFP,Financials,Banks
GYGC,Materials,Precious Metals Gold Mining 
MNVN,Energy,Oil & Gas Exploration & Production 
MXCHF,Materials,Chemicals
GUORF,Consumer Discretionary,Hotels Leisure & Consumer Services
WEBNF,Financials,Banks
WSR,Real Estate,Real Estate
WFAFY,Consumer Discretionary,Distributors Multiline Retail
KMT,Industrials,Industrial Machinery
MXDHF,Health Care,Biotechnology Life Sciences
MOMT,Information Technology,Internet Software & IT Services
RAGL,Energy,Oil & Gas Equipment & Services 
KEQU,Health Care,Health Crare Equipment & Technology
APO,Financials,Diversified Financials
PNXGF,Financials,Life Health & Multi-line Insurance
SUNTF,Information Technology,Communications Equipment
AACAF,Information Technology,Computers Electronics
SEKEF,Information Technology,Computers Electronics
KTCC,Information Technology,Computers Electronics
CMGMY,Industrials,Aerospace & Defense 
LXFR,Industrials,Industrial Machinery
CPRI,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
LPI,Energy,Oil & Gas Exploration & Production 
KMLXF,Health Care,Health Crare Equipment & Technology
PTLKF,Real Estate,Real Estate
CRRLF,Communication Services,Diversified Telecommunication Services
NEXOF,Information Technology,Software
KBAL,Industrials,Commercial & Professional Services
ZNGA,Information Technology,Software
KMB,Consumer Staples,Household & Personal Products
KIM,Real Estate,Real Estate
TRIP,Information Technology,Internet Software & IT Services
CHRYY,Communication Services,Diversified Telecommunication Services
KEX,Industrials,Transportation Air Freight & Marine
KNBWY,Consumer Staples,Beverages Tobacco
NRTZF,Industrials,Building Products
KMTUY,Industrials,Construction & Farm Machinery
ADRNY,Consumer Staples,Food & Stapes Retailing
KOSS,Consumer Discretionary,Household Durables (non-Homebuilding)
MDLZ,Consumer Staples,Food Products
MGMLF,Materials,Precious Metals Gold Mining 
BSDGY,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
KR,Consumer Staples,Food & Stapes Retailing
SSY,Health Care,Health Care Providers (non-HMO)
GSTX,Materials,Precious Metals Gold Mining 
KUBTY,Industrials,Construction & Farm Machinery
KLIC,Information Technology,Semiconductor Equipment
KLOC,Communication Services,Media
KYOCF,Information Technology,Computers Electronics
KYOCY,Information Technology,Computers Electronics
LAGR,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
BWPC,Energy,Oil & Gas Exploration & Production 
LKAI,Materials,Precious Metals Gold Mining 
VHI,Materials,Specialty Chemicals 
UOLGF,Real Estate,Real Estate
LXU,Materials,Chemicals
LYTS,Industrials,Electrical Equipment
LVMUY,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
ISVG,Information Technology,Internet Software & IT Services
LZB,Consumer Discretionary,Household Durables (non-Homebuilding)
SR,Utilities,Gas Utilities
LAKE,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
CLLXF,Materials,Precious Metals Gold Mining 
LRCX,Information Technology,Semiconductor Equipment
LANC,Consumer Staples,Food Products
LANZ,Health Care,Health Crare Equipment & Technology
WDHR,Industrials,Commercial & Professional Services
ZIJMY,Materials,Precious Metals Gold Mining 
BEES,Materials,Chemicals
AWTRF,Materials,Chemicals
RSLBF,Health Care,Health Crare Equipment & Technology
CWMCF,Materials,Precious Metals Gold Mining 
CNPRF,Energy,Oil & Gas Exploration & Production 
NHVCF,Materials,Precious Metals Gold Mining 
RMETF,Materials,Precious Metals Gold Mining 
GSUXF,Materials,Precious Metals Gold Mining 
BLKCF,Financials,Diversified Financials
NULGF,Materials,Precious Metals Gold Mining 
IFCZF,Financials,Insurance Brokers & Reinsurance
CIIX,Financials,Diversified Financials
CHDRY,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
LVBX,Information Technology,Software
PIFYF,Energy,Oil & Gas Exploration & Production 
CHND,Communication Services,Media
GBNXF,Energy,Coal & Consumable Fuels 
FSNUY,Health Care,Health Care Providers (non-HMO)
UMICF,Materials,Specialty Chemicals 
ENAKF,Utilities,Multi-Utilities Water Utilities Power
AVIVF,Communication Services,Wireless Telecommunication Services
LLND,Financials,Banks
IBDSF,Utilities,Electric Utilities
PCGR,Consumer Staples,Household & Personal Products
RPNMF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
GSL,Industrials,Transportation Air Freight & Marine
GADS,Real Estate,Real Estate
LMTI,Industrials,Commercial & Professional Services
ESHDF,Consumer Discretionary,Apparel & Textiles
SVTRF,Utilities,Multi-Utilities Water Utilities Power
YUANF,Financials,Diversified Financials
CMAKY,Financials,Banks
LSCC,Information Technology,Semiconductors
UNLYF,Consumer Staples,Household & Personal Products
SWGAF,Consumer Discretionary,Leisure Products Textiles Apparel & Luxury
FUJIF,Information Technology,Computers Electronics
LAWS,Industrials,Trading Companies & Distributors
AMKBF,Industrials,Transportation Air Freight & Marine
AEGOF,Financials,Life Health & Multi-line Insurance
KDSKF,Materials,Specialty Chemicals 
TNTFF,Industrials,Transportation Air Freight & Marine
AXGN,Health Care,Health Crare Equipment & Technology
LEE,Communication Services,Media
LPHM,Consumer Staples,Household & Personal Products
AGPPF,Materials,Precious Metals Gold Mining 
FNEVF,Consumer Staples,Food Products
LEG,Consumer Discretionary,Household Durables (non-Homebuilding)
HKXCF,Financials,Diversified Financials
OVCHF,Financials,Banks
SNGNF,Communication Services,Diversified Telecommunication Services
HCGI,Real Estate,Real Estate
PPOTF,Materials,Chemicals
THLM,Health Care,Health Care Providers (non-HMO)
ABTO,Financials,Banks
YAHOY,Information Technology,Internet Software & IT Services
GIFX,Communication Services,Media
LEN,Consumer Discretionary,Homebuilding
LEN.B,Consumer Discretionary,Homebuilding
AFDG,Industrials,Road & Rail
LCAR,Health Care,Pharmaceuticals
CSPKY,Industrials,Transportation Air Freight & Marine
ECNRF,Materials,Precious Metals Gold Mining 
BABWF,Industrials,Airlines
NRGT,Energy,Oil & Gas Exploration & Production 
TMCGF,Energy,Oil & Gas Exploration & Production 
HBGRF,Industrials,Industrial Machinery
SHPHF,Health Care,Pharmaceuticals
MCRPF,Health Care,Health Crare Equipment & Technology
GTVH,Consumer Staples,Beverages Tobacco
MLKKF,Materials,Precious Metals Gold Mining 
PBCRY,Financials,Banks
UNEGF,Energy,Oil & Gas Exploration & Production 
HENGY,Consumer Discretionary,Specialty Stores
BDCYY,Industrials,Industrial Machinery
KCDMF,Consumer Staples,Household & Personal Products
MXTRF,Materials,Precious Metals Gold Mining 
REGI,Energy,Coal & Consumable Fuels 
FLNT,Communication Services,Media
IEGCF,Materials,Precious Metals Gold Mining 
AUCM,Information Technology,Software
FUTL,Real Estate,Real Estate
SOMLF,Industrials,Commercial & Professional Services
IMJN,Information Technology,Computers Electronics
FNEVY,Consumer Staples,Food Products
DCNSF,Financials,Life Health & Multi-line Insurance
KPIFF,Information Technology,Communications Equipment
ZTMUF,Financials,Diversified Financials
LWAY,Consumer Staples,Food Products
GRNL,Industrials,Commercial & Professional Services
CNBI,Health Care,Health Care Providers (non-HMO)
LCUT,Consumer Discretionary,Household Durables (non-Homebuilding)
AAEEF,Materials,Precious Metals Gold Mining 
GWRE,Information Technology,Software
CHHE,Consumer Staples,Household & Personal Products
SPDL,Information Technology,Internet Software & IT Services
LLY,Health Care,Pharmaceuticals
LB,Consumer Discretionary,Apparel & Textiles
URG,Energy,Coal & Consumable Fuels 
ETAH,Health Care,Health Care Providers (non-HMO)
LECO,Industrials,Industrial Machinery
BKSH,Real Estate,Real Estate
LNC,Financials,Life Health & Multi-line Insurance
LNN,Industrials,Construction & Farm Machinery
BDN,Real Estate,Real Estate
VSTM,Health Care,Biotechnology Life Sciences
POST,Consumer Staples,Food Products
LBLCF,Consumer Staples,Food & Stapes Retailing
L,Financials,Insurance Brokers & Reinsurance
RRC,Energy,Oil & Gas Exploration & Production 
FACO,Financials,Insurance Brokers & Reinsurance
BEGYF,Energy,Oil & Gas Exploration & Production 
CLAD,Consumer Staples,Food Products
CHIF,Consumer Staples,Beverages Tobacco
INLB,Health Care,Pharmaceuticals
DYNA,Utilities,Electric Utilities
SLCA,Energy,Oil & Gas Equipment & Services 
PBMLF,Materials,Precious Metals Gold Mining 
DNHBY,Financials,Banks
KBCSY,Financials,Banks
OAOFY,Energy,Oil & Gas Exploration & Production 
PKSVF,Financials,Banks
CPPMF,Materials,Precious Metals Gold Mining 
PGNRF,Materials,Precious Metals Gold Mining 
DNCVF,Materials,Precious Metals Gold Mining 
MTDR,Energy,Oil & Gas Exploration & Production 
LPX,Materials,Paper & Forest Products
ASPS,Real Estate,Real Estate
LOW,Consumer Discretionary,Specialty Retail
CZASF,Consumer Discretionary,Specialty Retail
EXCC,Information Technology,Internet Software & IT Services
UGGYF,Energy,Oil & Gas Exploration & Production 
AEHL,Industrials,Building Products
SURRF,Consumer Staples,Food & Stapes Retailing
LDL,Industrials,Industrial Machinery
LGL,Information Technology,Computers Electronics
BEKAY,Materials,Aluminum Steel
BPHLY,Financials,Banks
MBI,Financials,Insurance Brokers & Reinsurance
PKPYY,Consumer Staples,Food & Stapes Retailing
MDC,Consumer Discretionary,Homebuilding
MDU,Utilities,Multi-Utilities Water Utilities Power
MIGI,Information Technology,Software
GSIL,Consumer Discretionary,Internet & Catalog Retail
MJLB,Information Technology,Communications Equipment
EKWX,Materials,Precious Metals Gold Mining 
URPLF,Materials,Precious Metals Gold Mining 
FERL,Communication Services,Media
DOOR,Industrials,Building Products
MTG,Financials,Banks
MGM,Consumer Discretionary,Hotels Leisure & Consumer Services
TEFOF,Communication Services,Diversified Telecommunication Services
OPNT,Health Care,Pharmaceuticals
PGCG,Real Estate,Real Estate
BJURF,Consumer Discretionary,Specialty Stores
KHNGY,Industrials,Transportation Air Freight & Marine
ZNXT,Materials,Precious Metals Gold Mining 
NEGG,Health Care,Health Crare Equipment & Technology
BHRB,Financials,Banks
HIPH,Consumer Staples,Beverages Tobacco
PMEA,Industrials,Electrical Equipment
JFWV,Financials,Banks
BZWR,Information Technology,Software
GTGT,Financials,Diversified Financials
MAHMF,Consumer Discretionary,Auotomobiles & Components
ALOD,Energy,Oil & Gas Exploration & Production 
MGEE,Utilities,Electric Utilities
FN,Information Technology,Computers Electronics
TELL,Energy,Oil & Gas Exploration & Production 
MGIC,Information Technology,Software
MGA,Consumer Discretionary,Auotomobiles & Components
TNXP,Health Care,Biotechnology Life Sciences
XCLL,Information Technology,Software
AUGG,Materials,Precious Metals Gold Mining 
