,TICKER,Sector,Industry,tix_og_adjpx,tix_last_adjpx,cumul_ret
349,PTLC,N/A,Internet Software & IT Services,20.877540179654,31.703139753609,51.85%
350,CDL,N/A,Electric Utilities,25.9845349527878,42.3038995971172,62.80%
351,CSA,N/A,Banks,28.6856589769583,51.4316126276101,79.29%
352,CSB,N/A,Banks,24.0724520186259,44.6341946231528,85.42%
353,OUSA,N/A,Pharmaceuticals,20.5830852747195,36.0085500444797,74.94%
354,EWRE,Real Estate,Real Estate,20.2786416283769,26.3930724616384,30.15%
355,VAMO,N/A,Oil & Gas Exploration & Production ,21.1616902720687,18.6441230976335,-11.90%
356,GSLC,N/A,Internet Software & IT Services,35.8625847815166,72.3445817270856,101.73%
357,SPXE,N/A,Internet Software & IT Services,18.5088480743131,39.1250696422983,111.39%
358,SPXV,N/A,Internet Software & IT Services,18.5601080203871,37.5937371509969,102.55%
359,SPXN,N/A,Internet Software & IT Services,18.8857843614325,38.5459641916596,104.10%
360,QLC,N/A,Internet Software & IT Services,22.4173323349891,39.4248925948206,75.87%
361,SPXT,N/A,Internet Software & IT Services,35.2527803108854,61.2348592786041,73.70%
362,UTES,Utilities,Electric Utilities,21.2772397022957,37.3908821669305,75.73%
363,JHMM,N/A,Software,22.8598775775969,43.5949620698714,90.71%
364,JHMT,Information Technology,Software,24.7693266683545,78.1162943834941,215.38%
365,JHML,N/A,Internet Software & IT Services,22.739953791624,45.5135728692251,100.15%
366,JHMC,Consumer Discretionary,Specialty Retail,23.6274791251906,45.4625255660884,92.41%
367,JHMF,Financials,Diversified Financials,22.6016055438021,40.4668018500359,79.04%
368,JHMH,Health Care,Biotechnology Life Sciences,23.6889101777895,42.7560640185166,80.49%
369,JPUS,N/A,Real Estate,44.6500007780663,78.0800828090667,74.87%
370,XLRE,Real Estate,Real Estate,22.9551449274972,32.8645822114595,43.17%
371,SPMO,N/A,Semiconductors,23.0722078884131,50.6583166696489,119.56%
372,SPVU,N/A,Diversified Financials,20.1127853353045,30.7868448728154,53.07%
373,CNCR,Health Care,Biotechnology Life Sciences,24.928542063744,29.4332840431479,18.07%
374,SPYD,N/A,Real Estate,19.7112434174898,28.4424767856356,44.30%
375,USLB,N/A,Real Estate,21.2205927872289,34.0097239904024,60.27%
376,ETHO,N/A,Software,N/A,N/A,nan%
377,DEUS,N/A,Software,21.0492468120676,36.908012282225,75.34%
378,SPYX,N/A,Internet Software & IT Services,14.183823207989,29.7417658214966,109.69%
379,QMOM,N/A,Diversified Financials,22.1420268426306,51.0273160133821,130.45%
380,ONEV,N/A,Insurance Brokers & Reinsurance,47.327806746936,84.8169040554009,79.21%
381,ONEY,N/A,Real Estate,40.5034587529572,68.0754633054985,68.07%
382,ONEO,N/A,Software,48.8266011229905,80.8178451604254,65.52%
383,DJD,N/A,Internet Software & IT Services,19.1145622798768,34.3122050100896,79.51%
384,LVHD,N/A,Real Estate,18.700079025249,29.3434778142637,56.92%
385,LEAD,N/A,Semiconductors,21.3234452094197,45.284279189024,112.37%
386,XITK,Information Technology,Software,47.2400106924146,214.702606100415,354.49%
387,JSMD,N/A,Software,24.4954692295681,61.9203665184782,152.78%
388,JSML,N/A,Software,24.2302104020282,62.2579416429288,156.94%
389,JHME,Energy,Oil & Gas Exploration & Production ,20.3805791735051,14.0047948710772,-31.28%
390,JHMA,Materials,Chemicals,22.3935346269386,38.9827918780734,74.08%
391,PY,N/A,Insurance Brokers & Reinsurance,20.1382558956153,30.8891587981844,53.39%
392,CATH,N/A,Internet Software & IT Services,22.9789949612554,44.5729491772849,93.97%
393,SHE,N/A,Internet Software & IT Services,45.5420615131955,85.9089924492414,88.64%
394,JHMI,Industrials,Industrial Machinery,22.9732282871419,43.6992165937133,90.22%
395,JHMS,Consumer Staples,Food Products,22.025554958998,31.5066546075675,43.05%
396,JHMU,Utilities,Electric Utilities,N/A,N/A,nan%
397,PSET,N/A,Biotechnology Life Sciences,22.5918288788116,45.5523185922643,101.63%
398,MILN,N/A,Internet Software & IT Services,14.4472138471799,37.1411557164022,157.08%
399,FYC,N/A,Biotechnology Life Sciences,28.8733196547397,60.922082093599,111.00%
400,FYT,N/A,Banks,23.6553761418534,39.7360236390601,67.98%
401,RFDA,N/A,Software,21.0942178481982,35.0986453588114,66.39%
402,RFFC,N/A,Internet Software & IT Services,22.7810654194249,37.8271099179411,66.05%
403,ESGS,N/A,Diversified Financials,17.3219655804762,27.473400575082,58.60%
404,XWEB,N/A,Internet Software & IT Services,43.9596769516647,156.74648332938,256.57%
405,KRMA,N/A,Internet Software & IT Services,13.8597269089256,26.4386345038679,90.76%
406,ESG,N/A,Internet Software & IT Services,44.8954527008517,87.9342025702452,95.86%
407,BTEC,Health Care,Biotechnology Life Sciences,25.0826500858633,58.1638565912269,131.89%
408,HUSV,N/A,Internet Software & IT Services,17.8733111975678,27.4135628888454,53.38%
409,SMMV,N/A,Real Estate,24.5847305657633,32.2397316804569,31.14%
410,FVAL,N/A,Internet Software & IT Services,22.0398431196312,38.4054718058755,74.25%
411,FDLO,N/A,Internet Software & IT Services,22.2836586843462,40.7805960502818,83.01%
412,FQAL,N/A,Internet Software & IT Services,22.5131126352687,41.1148719220537,82.63%
413,FDMO,N/A,Internet Software & IT Services,23.2537829490585,42.9304292271735,84.62%
414,FTXH,Health Care,Pharmaceuticals,18.6743661071271,24.7455704459783,32.51%
415,FTXG,Consumer Staples,Food Products,17.4504543838977,21.4589575691413,22.97%
416,FTXD,Consumer Discretionary,Specialty Retail,N/A,N/A,nan%
417,FTXN,Energy,Oil & Gas Exploration & Production ,17.0171317724967,10.7696328630206,-36.71%
418,FTXO,Financials,Banks,16.9919890241583,21.8201881831544,28.41%
419,FTXL,Information Technology,Semiconductors,19.178803582863,58.6601393245908,205.86%
420,FTXR,N/A,Road & Rail,18.4171477480025,26.7306287720855,45.14%
421,FLLV,N/A,Internet Software & IT Services,22.6528999111063,40.1014371264464,77.03%
422,CWS,N/A,Health Crare Equipment & Technology,24.2480190080777,43.3339836706744,78.71%
423,PSC,N/A,Banks,22.9152805245458,34.7409424349357,51.61%
424,TTAC,N/A,Software,25.5712699092252,41.1855724210046,61.06%
425,ACSI,N/A,Diversified Financials,22.9855595757295,42.3264688887642,84.14%
426,XSHD,N/A,Real Estate,16.3669134460332,16.3788624625532,0.07%
427,ESGU,N/A,Internet Software & IT Services,43.1578964995634,82.1504914648809,90.35%
428,DIVO,N/A,Diversified Financials,16.9191332190926,27.7698600090518,64.13%
429,NUMV,N/A,Real Estate,19.8961313514937,26.069942495076,31.03%
430,NUSC,N/A,Real Estate,21.2124707899558,34.9170652066553,64.61%
431,NUMG,N/A,Software,19.9881108854927,43.5345274173607,117.80%
432,NULG,N/A,Software,21.9147061753954,53.0513245274468,142.08%
433,NULV,N/A,Diversified Financials,21.1065137997294,30.0645742675478,42.44%
434,COWZ,N/A,Health Care Providers (non-HMO),22.715511278055,31.5846306446306,39.04%
435,NURE,Real Estate,Real Estate,19.6936883692678,24.6626998582855,25.23%
436,WBIY,N/A,Beverages Tobacco,17.7925384066263,19.6321932445128,10.34%
437,OUSM,N/A,Diversified Financials,21.4934558206714,29.3549591587704,36.58%
438,BOSS,N/A,Software,14.3784772496001,29.9829021394736,108.53%
439,ISMD,N/A,Banks,20.8413970163122,26.4467996044296,26.90%
440,PAVE,N/A,Industrial Machinery,14.1156835184379,20.7716223066818,47.15%
441,XSHQ,N/A,Banks,23.0595498769296,30.4592847048706,32.09%
442,ERM,N/A,Internet Software & IT Services,18.1250853983783,20.2802019957055,11.89%
443,TERM,N/A,Internet Software & IT Services,18.6960647106825,18.0933997849543,-3.22%
444,VSDA,N/A,Health Crare Equipment & Technology,22.3732895140736,37.3352792547025,66.87%
445,FLQL,N/A,Internet Software & IT Services,22.3616343611471,35.7372315753029,59.81%
446,FLQS,N/A,Commercial & Professional Services,23.0337891274163,30.4627628827286,32.25%
447,FLQM,N/A,Diversified Financials,23.2579547476307,36.4908365884269,56.90%
448,CACG,N/A,Software,21.9717325607252,39.7196003080056,80.78%
449,CSML,N/A,Banks,23.1967304476136,27.9244201797149,20.38%
450,LRGE,N/A,Software,23.8047705442866,48.3887805406314,103.27%
451,YLDE,N/A,Software,22.3250213468946,34.2265852289861,53.31%
452,CCOR,N/A,Diversified Financials,23.047431403893,27.5852354700906,19.69%
453,CALF,N/A,Apparel & Textiles,22.6443908766277,29.6796919638627,31.07%
454,VSMV,N/A,Software,21.8562169711331,32.0929531371169,46.84%
455,RNLC,N/A,Semiconductors,17.9393410041157,26.1734699736748,45.90%
456,RNSC,N/A,Banks,17.4290437159291,22.6689934360516,30.06%
457,RNMC,N/A,Real Estate,17.8048659609939,23.2432736848991,30.54%
458,RNDV,N/A,Computers Electronics,16.5110808322292,22.6446708347203,37.15%
459,GSSC,N/A,Banks,36.8508393940017,51.9807472706794,41.06%
460,USMF,N/A,Internet Software & IT Services,22.7059025392563,33.4283943687993,47.22%
461,EQRR,N/A,Diversified Financials,34.8692776164234,35.2414212567179,1.07%
462,SQLV,N/A,Banks,23.207500647521,28.3483444960405,22.15%
463,SPMV,N/A,Software,22.0389239221902,31.9647455498867,45.04%
464,USEQ,N/A,Real Estate,22.0549110739045,29.8190581639232,35.20%
465,DMRL,N/A,Internet Software & IT Services,47.2233495545746,63.1782408796184,33.79%
466,DMRM,N/A,Real Estate,47.8417914006467,52.3785229828579,9.48%
467,DMRS,N/A,Banks,47.1919648633584,51.3727417098873,8.86%
468,EDOW,N/A,Diversified Financials,17.5525189251083,25.5700934956221,45.68%
469,AMCA,N/A,Banks,22.63282480348,31.1431947435785,37.60%
470,MFUS,N/A,Diversified Financials,22.1197688959612,31.8432909646207,43.96%
471,MAGA,N/A,Electric Utilities,22.4179091771657,28.6011950782444,27.58%
472,RBUS,N/A,Biotechnology Life Sciences,23.2695760622926,34.5123630779616,48.32%
473,GSEW,N/A,Software,36.4254862192457,54.9189392722592,50.77%
474,MXDU,N/A,Biotechnology Life Sciences,23.4586334356247,36.560919053303,55.85%
475,PBSM,N/A,Real Estate,21.9952183986518,31.9673327313971,45.34%
476,PBUS,N/A,Internet Software & IT Services,22.4301650167055,36.6716129787238,63.49%
477,CHGX,N/A,Internet Software & IT Services,17.2384862113271,27.9825031314276,62.33%
478,USMC,N/A,Internet Software & IT Services,22.2384602014378,33.8798530451947,52.35%
479,SCHK,N/A,Internet Software & IT Services,22.577788120366,35.7013907588035,58.13%
480,AIEQ,N/A,Software,N/A,N/A,nan%
481,USVM,N/A,Biotechnology Life Sciences,45.376733387317,57.0345269980806,25.69%
482,ULVM,N/A,Diversified Financials,44.6383644615723,51.7390011879524,15.91%
483,BIBL,N/A,Semiconductors,19.6608520710282,30.1433393549956,53.32%
484,YPS,N/A,Real Estate,N/A,N/A,nan%
485,SDVY,N/A,Banks,17.7824083833824,22.3696215946675,25.80%
486,JVAL,N/A,Semiconductors,21.1903998429339,27.7180104975519,30.80%
487,JMIN,N/A,Electric Utilities,22.6132663628018,31.0025641329818,37.10%
488,JHSC,N/A,Real Estate,23.3820684675502,29.6841879371037,26.95%
489,JQUA,N/A,Internet Software & IT Services,22.4530209219486,34.2698799221034,52.63%
490,JMOM,N/A,Software,23.1472588392524,37.5503634990643,62.22%
491,ENTR,N/A,Internet Software & IT Services,8.64167800414932,16.5188426317034,91.15%
492,JDIV,N/A,Electric Utilities,21.2386830139099,26.1644972486325,23.19%
493,OMFS,N/A,Biotechnology Life Sciences,22.8558103144854,31.5358069034368,37.98%
494,OMFL,N/A,Software,22.6353871614588,37.9556446021118,67.68%
495,SPDV,N/A,Real Estate,19.907440713119,21.809484415907,9.55%
496,VICE,N/A,Hotels Leisure & Consumer Services,23.4789152458128,29.9047528911474,27.37%
497,CLRG,N/A,Software,22.638274435841,27.7991533401219,22.80%
498,VALQ,N/A,Real Estate,35.339940034247,39.6338501850375,12.15%
499,TMFC,N/A,Internet Software & IT Services,19.425564561582,35.0536940583214,80.45%
500,VFMV,N/A,Software,66.9742702041091,84.1436885884206,25.64%
501,VFLQ,N/A,Banks,71.3861014809035,92.1148191046519,29.04%
502,VFMF,N/A,Banks,69.0636859521831,78.7129258874684,13.97%
503,VFMO,N/A,Banks,72.7841839942084,108.60060404916,49.21%
504,VFVA,N/A,Banks,67.0142931628715,72.5765611936229,8.30%
505,VFQY,N/A,Software,70.4241885297633,95.4707380369469,35.57%
506,VSL,N/A,Internet Software & IT Services,21.4251156978483,33.9432282727407,58.43%
507,IETC,Information Technology,Software,22.8645211491995,46.2838740938618,102.43%
508,IECS,Consumer Staples,Beverages Tobacco,21.9202030479067,29.9562255036814,36.66%
509,IEIH,Health Care,Biotechnology Life Sciences,21.3917955032906,31.374617501471,46.67%
510,IEHS,Health Care,Health Crare Equipment & Technology,23.1272600619847,37.0067515841236,60.01%
511,IEME,N/A,Media,22.1254866139964,33.6838504609819,52.24%
512,IEFN,Financials,Diversified Financials,21.4127869838844,24.7104594404319,15.40%
513,IEDI,N/A,Internet & Catalog Retail,22.2197116297153,38.0801067312506,71.38%
514,KNG,N/A,Health Crare Equipment & Technology,29.9291398174857,40.2987355140622,34.65%
515,PPTY,Real Estate,Real Estate,20.4292451944398,25.6845236346835,25.72%
516,IFRA,N/A,Electric Utilities,22.5955457302902,28.17720463389,24.70%
517,QARP,N/A,Internet Software & IT Services,22.6950067769499,32.19095861416,41.84%
518,VETS,N/A,Internet Software & IT Services,23.9014016165435,33.4337421319083,39.88%
519,ESML,N/A,Real Estate,23.8096763115152,32.7566306990094,37.58%
520,INDS,Real Estate,Real Estate,21.2069054354207,33.8112495034789,59.44%
521,SLT,N/A,Internet Software & IT Services,24.2499793426599,36.0587486816346,48.70%
522,JUST,N/A,Internet Software & IT Services,36.6405871609443,52.0982254664898,42.19%
523,BBRE,Real Estate,Real Estate,63.7889663612219,72.393320933283,13.49%
524,XLC,N/A,Internet Software & IT Services,47.4251072359733,65.5657400371017,38.25%
525,DWMC,N/A,Diversified Financials,24.3778733977986,27.9222958965291,14.54%
526,ONLN,Consumer Discretionary,Internet & Catalog Retail,39.6128767921619,75.7630347086266,91.26%
527,QDIV,N/A,Real Estate,20.9453274902054,23.7230880470366,13.26%
528,NACP,N/A,Internet Software & IT Services,17.6969272639257,26.5850215304929,50.22%
529,OSCV,N/A,Banks,23.2180323990004,26.8569374744561,15.67%
530,FCTR,N/A,Biotechnology Life Sciences,19.2743360954737,28.5895140813222,48.33%
531,PEXL,N/A,Semiconductors,24.4663269460315,35.4330261623617,44.82%
532,SZNE,N/A,Food Products,23.3764645851681,30.7528450391023,31.55%
533,EVSTC,N/A,Internet Software & IT Services,11.0349225322118,16.73,51.61%
534,WOMN,N/A,Internet Software & IT Services,16.6860761239135,26.1132725021951,56.50%
535,AUSF,N/A,Banks,21.2341353380872,23.7982698235098,12.08%
536,DVLU,N/A,Diversified Financials,18.0323567817514,17.0725348277938,-5.32%
537,DVOL,N/A,Diversified Financials,18.7913423433875,23.7249312818198,26.25%
538,QGRO,N/A,Software,39.4074441526076,61.073433295866,54.98%
539,IUS,N/A,Internet Software & IT Services,22.6229080300218,29.4837711363982,30.33%
540,IUSS,N/A,Commercial & Professional Services,23.9260534737781,28.5786737249328,19.45%
541,BOUT,N/A,Semiconductors,24.1311131215368,30.7532686066442,27.44%
542,ESGV,N/A,Internet Software & IT Services,47.133924366921,67.4765823315757,43.16%
543,UTRN,N/A,Chemicals,16.9525958135155,22.7432307322994,34.16%
544,LSAF,N/A,Diversified Financials,24.1208824268325,27.9770947199719,15.99%
545,PQLC,N/A,Health Crare Equipment & Technology,46.9487844832433,60.1298875991986,28.08%
546,DSTL,N/A,Internet Software & IT Services,23.0866124223323,34.8340028704926,50.88%
547,MFMS,N/A,Software,N/A,N/A,nan%
548,DURA,N/A,Beverages Tobacco,21.0346470040525,25.8268648479131,22.78%
549,EWCO,N/A,Media,23.2055576055302,30.4858863186366,31.37%
550,PQSV,N/A,Banks,46.7314955255842,51.7055580526444,10.64%
551,PQSG,N/A,Biotechnology Life Sciences,48.668881699323,62.181392443922,27.76%
552,SSPY,N/A,Software,37.6224512412451,53.4749500499144,42.14%
553,FSMD,N/A,Real Estate,23.0994333727197,27.386363263281,18.56%
554,FIVG,Information Technology,Semiconductors,23.169223183549,32.1091102547466,38.59%
555,USSG,N/A,Software,22.9877029728231,32.5501348048766,41.60%
556,JHCS,N/A,Media,24.2903587544285,34.7299308393839,42.98%
557,LSLT,N/A,Electric Utilities,23.6858355556255,28.293816142797,19.45%
558,HOMZ,N/A,Real Estate,22.2736209544452,30.3510737457487,36.26%
559,DYNF,N/A,Internet Software & IT Services,23.0242459680195,29.8001272775502,29.43%
560,FOVL,N/A,Banks,42.0342210968181,38.7426124085682,-7.83%
561,NETL,Real Estate,Real Estate,19.9273851368048,22.3860837650657,12.34%
562,SFY,N/A,Internet Software & IT Services,9.39186723170518,13.2576510534172,41.16%
563,CLOU,Information Technology,Software,14.770480143785,27.4225038621864,85.66%
564,TPHD,N/A,Electric Utilities,22.0862435398144,24.0595449176882,8.93%
565,TPLC,N/A,Diversified Financials,23.8097736005466,29.9580566035109,25.82%
566,BUL,N/A,Biotechnology Life Sciences,23.7311461589709,31.6583050537375,33.40%
567,SFYF,N/A,Media,19.1642775059466,26.8802873989399,40.26%
568,SUSL,N/A,Software,44.936034320847,62.1162675093575,38.23%
569,AMOM,N/A,Internet Software & IT Services,18.6906441216419,31.4181237307139,68.10%
570,QRFT,N/A,Software,23.1719285666946,37.2922409345292,60.94%
571,NULC,N/A,Internet Software & IT Services,22.1116847873168,31.6532532083149,43.15%
572,MIDF,N/A,Computers Electronics,24.798220221475,31.179275743414,25.73%
573,KSCD,N/A,Banks,23.0505780291144,23.7755412371717,3.15%
574,KLCD,N/A,Real Estate,21.1911526854237,24.9948944252664,17.95%
575,SNPE,N/A,Software,23.1986743350503,31.4070797110349,35.38%
576,TILT,N/A,Internet Software & IT Services,72.117221129391,138.225164262485,91.67%
577,QLV,N/A,Internet Software & IT Services,37.2687162849092,43.4134520312755,16.49%
578,HLAL,N/A,Computers Electronics,23.8034826168391,32.9239492995412,38.32%
579,VEGN,N/A,Internet Software & IT Services,24.2914620908068,33.8423620927454,39.32%
580,WCLD,Information Technology,Software,25.32,53.58,111.61%
581,REVS,N/A,Diversified Financials,14.5443930607133,15.8211569344492,8.78%
582,RECS,N/A,Internet Software & IT Services,17.2652482946014,19.7304745003843,14.28%
583,AVUS,N/A,Internet Software & IT Services,47.0298750738777,60.1750965789303,27.95%
584,AVUV,N/A,Banks,46.6726469279462,53.8724505313228,15.43%
585,TMDV,N/A,Industrial Machinery,35.9717428801292,38.9394676786418,8.25%
586,TDV,Information Technology,Internet Software & IT Services,37.7857414064746,50.5388146858523,33.75%
587,FCPI,N/A,Biotechnology Life Sciences,22.7082381019152,24.2420577547809,6.75%
588,FNGS,N/A,Internet Software & IT Services,12.3615,27.6925,124.02%
589,TPSC,N/A,Banks,23.4266686287637,26.7137576300703,14.03%
590,AFLG,N/A,Internet Software & IT Services,18.8597217732584,21.373998403755,13.33%
591,AFMC,N/A,Real Estate,19.0523201229835,20.6857219503817,8.57%
592,AFSM,N/A,Health Crare Equipment & Technology,19.332964079241,21.5167708612189,11.30%
593,MJJ,N/A,Biotechnology Life Sciences,49.991,67.6825,35.39%
594,IQSU,N/A,Internet Software & IT Services,23.8487741129548,30.9615911831207,29.82%
595,SPUS,N/A,Software,19.0980310726062,24.1956635849998,26.69%
596,RAFE,N/A,Diversified Financials,22.9237401481263,24.2799868986486,5.92%
